"","Date","Time","Sub_metering_1","Sub_metering_2","Sub_metering_3"
"634","2006-12-17","03:57:00",0,2,0
"635","2006-12-17","03:58:00",0,1,0
"636","2006-12-17","03:59:00",0,2,0
"637","2006-12-17","04:00:00",0,1,0
"638","2006-12-17","04:01:00",0,2,0
"639","2006-12-17","04:02:00",0,2,0
"640","2006-12-17","04:03:00",0,1,0
"641","2006-12-17","04:04:00",0,2,0
"642","2006-12-17","04:05:00",0,1,0
"643","2006-12-17","04:06:00",0,2,0
"644","2006-12-17","04:07:00",0,1,0
"645","2006-12-17","04:08:00",0,2,0
"646","2006-12-17","04:09:00",0,1,0
"647","2006-12-17","04:10:00",0,2,0
"648","2006-12-17","04:11:00",0,1,0
"649","2006-12-17","04:12:00",0,2,0
"650","2006-12-17","04:13:00",0,1,0
"651","2006-12-17","04:14:00",0,2,0
"652","2006-12-17","04:15:00",0,1,0
"653","2006-12-17","04:16:00",0,1,0
"654","2006-12-17","04:17:00",0,2,0
"655","2006-12-17","04:18:00",0,1,0
"656","2006-12-17","04:19:00",0,0,0
"657","2006-12-17","04:20:00",0,0,0
"658","2006-12-17","04:21:00",0,0,0
"659","2006-12-17","04:22:00",0,0,0
"660","2006-12-17","04:23:00",0,0,0
"661","2006-12-17","04:24:00",0,1,0
"662","2006-12-17","04:25:00",0,0,0
"663","2006-12-17","04:26:00",0,0,0
"664","2006-12-17","04:27:00",0,0,0
"665","2006-12-17","04:28:00",0,0,0
"666","2006-12-17","04:29:00",0,0,0
"667","2006-12-17","04:30:00",0,0,5
"668","2006-12-17","04:31:00",0,0,19
"669","2006-12-17","04:32:00",0,1,18
"670","2006-12-17","04:33:00",0,0,19
"671","2006-12-17","04:34:00",0,0,18
"672","2006-12-17","04:35:00",0,0,19
"673","2006-12-17","04:36:00",0,0,18
"674","2006-12-17","04:37:00",0,1,18
"675","2006-12-17","04:38:00",0,0,19
"676","2006-12-17","04:39:00",0,0,18
"677","2006-12-17","04:40:00",0,0,18
"678","2006-12-17","04:41:00",0,0,18
"679","2006-12-17","04:42:00",0,0,18
"680","2006-12-17","04:43:00",0,1,18
"681","2006-12-17","04:44:00",0,0,18
"682","2006-12-17","04:45:00",0,0,18
"683","2006-12-17","04:46:00",0,0,18
"684","2006-12-17","04:47:00",0,0,19
"685","2006-12-17","04:48:00",0,0,18
"686","2006-12-17","04:49:00",0,1,18
"687","2006-12-17","04:50:00",0,0,18
"688","2006-12-17","04:51:00",0,0,18
"689","2006-12-17","04:52:00",0,0,18
"690","2006-12-17","04:53:00",0,0,18
"691","2006-12-17","04:54:00",0,0,19
"692","2006-12-17","04:55:00",0,1,18
"693","2006-12-17","04:56:00",0,0,18
"694","2006-12-17","04:57:00",0,0,18
"695","2006-12-17","04:58:00",0,0,18
"696","2006-12-17","04:59:00",0,0,18
"697","2006-12-17","05:00:00",0,0,19
"698","2006-12-17","05:01:00",0,0,17
"699","2006-12-17","05:02:00",0,0,18
"700","2006-12-17","05:03:00",0,1,18
"701","2006-12-17","05:04:00",0,0,19
"702","2006-12-17","05:05:00",0,0,18
"703","2006-12-17","05:06:00",0,0,18
"704","2006-12-17","05:07:00",0,0,18
"705","2006-12-17","05:08:00",0,1,18
"706","2006-12-17","05:09:00",0,0,17
"707","2006-12-17","05:10:00",0,0,18
"708","2006-12-17","05:11:00",0,0,18
"709","2006-12-17","05:12:00",0,0,18
"710","2006-12-17","05:13:00",0,0,18
"711","2006-12-17","05:14:00",0,1,18
"712","2006-12-17","05:15:00",0,0,9
"713","2006-12-17","05:16:00",0,0,0
"714","2006-12-17","05:17:00",0,0,0
"715","2006-12-17","05:18:00",0,0,0
"716","2006-12-17","05:19:00",0,0,0
"717","2006-12-17","05:20:00",0,1,0
"718","2006-12-17","05:21:00",0,0,0
"719","2006-12-17","05:22:00",0,0,0
"720","2006-12-17","05:23:00",0,0,0
"721","2006-12-17","05:24:00",0,0,0
"722","2006-12-17","05:25:00",0,0,0
"723","2006-12-17","05:26:00",0,1,0
"724","2006-12-17","05:27:00",0,0,0
"725","2006-12-17","05:28:00",0,0,0
"726","2006-12-17","05:29:00",0,0,0
"727","2006-12-17","05:30:00",0,0,0
"728","2006-12-17","05:31:00",0,0,0
"729","2006-12-17","05:32:00",0,1,0
"730","2006-12-17","05:33:00",0,0,0
"731","2006-12-17","05:34:00",0,0,0
"732","2006-12-17","05:35:00",0,0,0
"733","2006-12-17","05:36:00",0,0,0
"734","2006-12-17","05:37:00",0,0,0
"735","2006-12-17","05:38:00",0,0,0
"736","2006-12-17","05:39:00",0,1,0
"737","2006-12-17","05:40:00",0,0,0
"738","2006-12-17","05:41:00",0,0,0
"739","2006-12-17","05:42:00",0,0,0
"740","2006-12-17","05:43:00",0,0,0
"741","2006-12-17","05:44:00",0,0,0
"742","2006-12-17","05:45:00",0,1,0
"743","2006-12-17","05:46:00",0,0,0
"744","2006-12-17","05:47:00",0,0,0
"745","2006-12-17","05:48:00",0,0,0
"746","2006-12-17","05:49:00",0,0,0
"747","2006-12-17","05:50:00",0,0,0
"748","2006-12-17","05:51:00",0,1,0
"749","2006-12-17","05:52:00",0,0,0
"750","2006-12-17","05:53:00",0,0,0
"751","2006-12-17","05:54:00",0,0,0
"752","2006-12-17","05:55:00",0,0,0
"753","2006-12-17","05:56:00",0,0,0
"754","2006-12-17","05:57:00",0,1,0
"755","2006-12-17","05:58:00",0,0,0
"756","2006-12-17","05:59:00",0,0,0
"757","2006-12-17","06:00:00",0,0,0
"758","2006-12-17","06:01:00",0,0,0
"759","2006-12-17","06:02:00",0,0,0
"760","2006-12-17","06:03:00",0,1,0
"761","2006-12-17","06:04:00",0,1,0
"762","2006-12-17","06:05:00",0,1,0
"763","2006-12-17","06:06:00",0,2,0
"764","2006-12-17","06:07:00",0,2,0
"765","2006-12-17","06:08:00",0,1,0
"766","2006-12-17","06:09:00",0,2,0
"767","2006-12-17","06:10:00",0,1,0
"768","2006-12-17","06:11:00",0,2,0
"769","2006-12-17","06:12:00",0,2,0
"770","2006-12-17","06:13:00",0,1,0
"771","2006-12-17","06:14:00",0,2,0
"772","2006-12-17","06:15:00",0,1,0
"773","2006-12-17","06:16:00",0,2,0
"774","2006-12-17","06:17:00",0,1,0
"775","2006-12-17","06:18:00",0,2,0
"776","2006-12-17","06:19:00",0,1,0
"777","2006-12-17","06:20:00",0,2,0
"778","2006-12-17","06:21:00",0,1,0
"779","2006-12-17","06:22:00",0,2,0
"780","2006-12-17","06:23:00",0,1,0
"781","2006-12-17","06:24:00",0,2,0
"782","2006-12-17","06:25:00",0,1,0
"783","2006-12-17","06:26:00",0,1,0
"784","2006-12-17","06:27:00",0,2,0
"785","2006-12-17","06:28:00",0,1,0
"786","2006-12-17","06:29:00",0,0,0
"787","2006-12-17","06:30:00",0,0,0
"788","2006-12-17","06:31:00",0,0,0
"789","2006-12-17","06:32:00",0,1,0
"790","2006-12-17","06:33:00",0,0,0
"791","2006-12-17","06:34:00",0,0,0
"792","2006-12-17","06:35:00",0,0,0
"793","2006-12-17","06:36:00",0,0,0
"794","2006-12-17","06:37:00",0,0,0
"795","2006-12-17","06:38:00",0,1,0
"796","2006-12-17","06:39:00",0,0,0
"797","2006-12-17","06:40:00",0,0,0
"798","2006-12-17","06:41:00",0,0,0
"799","2006-12-17","06:42:00",0,0,0
"800","2006-12-17","06:43:00",0,1,0
"801","2006-12-17","06:44:00",0,0,0
"802","2006-12-17","06:45:00",0,0,0
"803","2006-12-17","06:46:00",0,0,0
"804","2006-12-17","06:47:00",0,0,0
"805","2006-12-17","06:48:00",0,0,0
"806","2006-12-17","06:49:00",0,1,0
"807","2006-12-17","06:50:00",0,0,0
"808","2006-12-17","06:51:00",0,0,0
"809","2006-12-17","06:52:00",0,0,0
"810","2006-12-17","06:53:00",0,0,0
"811","2006-12-17","06:54:00",0,0,0
"812","2006-12-17","06:55:00",0,1,0
"813","2006-12-17","06:56:00",0,0,0
"814","2006-12-17","06:57:00",0,0,0
"815","2006-12-17","06:58:00",0,0,0
"816","2006-12-17","06:59:00",0,0,0
"817","2006-12-17","07:00:00",0,0,0
"818","2006-12-17","07:01:00",0,1,0
"819","2006-12-17","07:02:00",0,0,0
"820","2006-12-17","07:03:00",0,0,0
"821","2006-12-17","07:04:00",0,0,0
"822","2006-12-17","07:05:00",0,0,0
"823","2006-12-17","07:06:00",0,0,0
"824","2006-12-17","07:07:00",0,0,0
"825","2006-12-17","07:08:00",0,0,0
"826","2006-12-17","07:09:00",0,1,0
"827","2006-12-17","07:10:00",0,0,0
"828","2006-12-17","07:11:00",0,0,0
"829","2006-12-17","07:12:00",0,0,0
"830","2006-12-17","07:13:00",0,0,0
"831","2006-12-17","07:14:00",0,1,0
"832","2006-12-17","07:15:00",0,0,0
"833","2006-12-17","07:16:00",0,0,0
"834","2006-12-17","07:17:00",0,0,0
"835","2006-12-17","07:18:00",0,0,0
"836","2006-12-17","07:19:00",0,0,0
"837","2006-12-17","07:20:00",0,1,0
"838","2006-12-17","07:21:00",0,0,0
"839","2006-12-17","07:22:00",0,0,0
"840","2006-12-17","07:23:00",0,0,0
"841","2006-12-17","07:24:00",0,0,0
"842","2006-12-17","07:25:00",0,0,0
"843","2006-12-17","07:26:00",0,1,0
"844","2006-12-17","07:27:00",0,0,0
"845","2006-12-17","07:28:00",0,0,0
"846","2006-12-17","07:29:00",0,0,0
"847","2006-12-17","07:30:00",0,0,0
"848","2006-12-17","07:31:00",0,0,0
"849","2006-12-17","07:32:00",0,1,0
"850","2006-12-17","07:33:00",0,0,0
"851","2006-12-17","07:34:00",0,0,0
"852","2006-12-17","07:35:00",0,0,0
"853","2006-12-17","07:36:00",0,0,0
"854","2006-12-17","07:37:00",0,0,0
"855","2006-12-17","07:38:00",0,1,0
"856","2006-12-17","07:39:00",0,0,0
"857","2006-12-17","07:40:00",0,0,0
"858","2006-12-17","07:41:00",0,0,0
"859","2006-12-17","07:42:00",0,0,0
"860","2006-12-17","07:43:00",0,0,0
"861","2006-12-17","07:44:00",0,0,0
"862","2006-12-17","07:45:00",0,1,0
"863","2006-12-17","07:46:00",0,0,0
"864","2006-12-17","07:47:00",0,0,0
"865","2006-12-17","07:48:00",0,0,0
"866","2006-12-17","07:49:00",0,0,0
"867","2006-12-17","07:50:00",0,0,0
"868","2006-12-17","07:51:00",0,1,0
"869","2006-12-17","07:52:00",0,0,0
"870","2006-12-17","07:53:00",0,0,0
"871","2006-12-17","07:54:00",0,0,0
"872","2006-12-17","07:55:00",0,0,0
"873","2006-12-17","07:56:00",0,0,0
"874","2006-12-17","07:57:00",0,1,0
"875","2006-12-17","07:58:00",0,0,0
"876","2006-12-17","07:59:00",0,0,0
"877","2006-12-17","08:00:00",0,0,0
"878","2006-12-17","08:01:00",0,0,0
"879","2006-12-17","08:02:00",0,0,0
"880","2006-12-17","08:03:00",0,1,0
"881","2006-12-17","08:04:00",0,0,0
"882","2006-12-17","08:05:00",0,0,0
"883","2006-12-17","08:06:00",0,0,0
"884","2006-12-17","08:07:00",0,0,0
"885","2006-12-17","08:08:00",0,0,0
"886","2006-12-17","08:09:00",0,1,0
"887","2006-12-17","08:10:00",0,0,0
"888","2006-12-17","08:11:00",0,0,0
"889","2006-12-17","08:12:00",0,0,0
"890","2006-12-17","08:13:00",0,0,0
"891","2006-12-17","08:14:00",0,1,0
"892","2006-12-17","08:15:00",0,0,0
"893","2006-12-17","08:16:00",0,0,0
"894","2006-12-17","08:17:00",0,0,0
"895","2006-12-17","08:18:00",0,2,0
"896","2006-12-17","08:19:00",0,1,0
"897","2006-12-17","08:20:00",0,2,0
"898","2006-12-17","08:21:00",0,1,0
"899","2006-12-17","08:22:00",0,2,0
"900","2006-12-17","08:23:00",0,1,0
"901","2006-12-17","08:24:00",0,2,0
"902","2006-12-17","08:25:00",0,1,0
"903","2006-12-17","08:26:00",0,2,0
"904","2006-12-17","08:27:00",0,2,0
"905","2006-12-17","08:28:00",0,1,0
"906","2006-12-17","08:29:00",0,2,0
"907","2006-12-17","08:30:00",0,1,0
"908","2006-12-17","08:31:00",0,2,0
"909","2006-12-17","08:32:00",0,1,0
"910","2006-12-17","08:33:00",0,2,0
"911","2006-12-17","08:34:00",0,1,0
"912","2006-12-17","08:35:00",0,2,0
"913","2006-12-17","08:36:00",0,1,0
"914","2006-12-17","08:37:00",0,1,0
"915","2006-12-17","08:38:00",0,2,0
"916","2006-12-17","08:39:00",0,1,0
"917","2006-12-17","08:40:00",0,2,0
"918","2006-12-17","08:41:00",0,1,0
"919","2006-12-17","08:42:00",0,1,0
"920","2006-12-17","08:43:00",0,1,0
"921","2006-12-17","08:44:00",0,0,0
"922","2006-12-17","08:45:00",0,0,0
"923","2006-12-17","08:46:00",0,0,0
"924","2006-12-17","08:47:00",0,0,0
"925","2006-12-17","08:48:00",0,0,0
"926","2006-12-17","08:49:00",0,1,0
"927","2006-12-17","08:50:00",0,0,0
"928","2006-12-17","08:51:00",0,0,0
"929","2006-12-17","08:52:00",0,0,0
"930","2006-12-17","08:53:00",0,0,0
"931","2006-12-17","08:54:00",0,0,0
"932","2006-12-17","08:55:00",0,1,0
"933","2006-12-17","08:56:00",0,0,0
"934","2006-12-17","08:57:00",0,0,0
"935","2006-12-17","08:58:00",0,1,0
"936","2006-12-17","08:59:00",0,1,0
"937","2006-12-17","09:00:00",0,1,0
"938","2006-12-17","09:01:00",0,7,0
"939","2006-12-17","09:02:00",0,38,0
"940","2006-12-17","09:03:00",0,37,0
"941","2006-12-17","09:04:00",0,37,0
"942","2006-12-17","09:05:00",0,38,0
"943","2006-12-17","09:06:00",0,37,0
"944","2006-12-17","09:07:00",0,37,0
"945","2006-12-17","09:08:00",0,38,0
"946","2006-12-17","09:09:00",0,38,0
"947","2006-12-17","09:10:00",0,37,0
"948","2006-12-17","09:11:00",0,27,0
"949","2006-12-17","09:12:00",0,2,0
"950","2006-12-17","09:13:00",0,26,0
"951","2006-12-17","09:14:00",0,2,0
"952","2006-12-17","09:15:00",0,1,0
"953","2006-12-17","09:16:00",0,0,0
"954","2006-12-17","09:17:00",0,1,0
"955","2006-12-17","09:18:00",0,2,0
"956","2006-12-17","09:19:00",0,1,0
"957","2006-12-17","09:20:00",0,2,0
"958","2006-12-17","09:21:00",0,1,0
"959","2006-12-17","09:22:00",0,1,0
"960","2006-12-17","09:23:00",0,0,0
"961","2006-12-17","09:24:00",0,1,0
"962","2006-12-17","09:25:00",0,1,0
"963","2006-12-17","09:26:00",0,1,0
"964","2006-12-17","09:27:00",0,2,0
"965","2006-12-17","09:28:00",0,2,0
"966","2006-12-17","09:29:00",0,5,0
"967","2006-12-17","09:30:00",0,5,0
"968","2006-12-17","09:31:00",0,5,0
"969","2006-12-17","09:32:00",0,5,0
"970","2006-12-17","09:33:00",0,1,0
"971","2006-12-17","09:34:00",0,0,0
"972","2006-12-17","09:35:00",0,0,0
"973","2006-12-17","09:36:00",0,0,0
"974","2006-12-17","09:37:00",0,0,0
"975","2006-12-17","09:38:00",0,0,0
"976","2006-12-17","09:39:00",0,0,0
"977","2006-12-17","09:40:00",0,0,0
"978","2006-12-17","09:41:00",0,0,0
"979","2006-12-17","09:42:00",0,0,0
"980","2006-12-17","09:43:00",0,0,0
"981","2006-12-17","09:44:00",0,0,0
"982","2006-12-17","09:45:00",0,0,0
"983","2006-12-17","09:46:00",0,0,0
"984","2006-12-17","09:47:00",0,0,0
"985","2006-12-17","09:48:00",0,0,0
"986","2006-12-17","09:49:00",0,0,0
"987","2006-12-17","09:50:00",0,0,0
"988","2006-12-17","09:51:00",0,0,0
"989","2006-12-17","09:52:00",0,0,0
"990","2006-12-17","09:53:00",0,0,0
"991","2006-12-17","09:54:00",0,0,0
"992","2006-12-17","09:55:00",0,0,0
"993","2006-12-17","09:56:00",0,0,0
"994","2006-12-17","09:57:00",0,0,0
"995","2006-12-17","09:58:00",0,0,0
"996","2006-12-17","09:59:00",0,0,0
"997","2006-12-17","10:00:00",0,0,0
"998","2006-12-17","10:01:00",0,0,0
"999","2006-12-17","10:02:00",0,0,0
"1000","2006-12-17","10:03:00",0,0,18
"1001","2006-12-17","10:04:00",0,0,18
"1002","2006-12-17","10:05:00",0,0,17
"1003","2006-12-17","10:06:00",0,0,18
"1004","2006-12-17","10:07:00",0,0,17
"1005","2006-12-17","10:08:00",0,0,16
"1006","2006-12-17","10:09:00",0,0,17
"1007","2006-12-17","10:10:00",0,0,18
"1008","2006-12-17","10:11:00",0,0,17
"1009","2006-12-17","10:12:00",0,0,17
"1010","2006-12-17","10:13:00",0,0,17
"1011","2006-12-17","10:14:00",0,0,17
"1012","2006-12-17","10:15:00",0,0,18
"1013","2006-12-17","10:16:00",0,0,17
"1014","2006-12-17","10:17:00",0,0,17
"1015","2006-12-17","10:18:00",0,0,18
"1016","2006-12-17","10:19:00",0,0,17
"1017","2006-12-17","10:20:00",0,0,17
"1018","2006-12-17","10:21:00",0,0,17
"1019","2006-12-17","10:22:00",0,0,18
"1020","2006-12-17","10:23:00",1,7,17
"1021","2006-12-17","10:24:00",2,35,17
"1022","2006-12-17","10:25:00",1,26,17
"1023","2006-12-17","10:26:00",1,35,17
"1024","2006-12-17","10:27:00",1,27,17
"1025","2006-12-17","10:28:00",1,35,17
"1026","2006-12-17","10:29:00",2,35,17
"1027","2006-12-17","10:30:00",1,35,17
"1028","2006-12-17","10:31:00",1,37,17
"1029","2006-12-17","10:32:00",1,36,17
"1030","2006-12-17","10:33:00",1,37,17
"1031","2006-12-17","10:34:00",6,36,17
"1032","2006-12-17","10:35:00",37,36,17
"1033","2006-12-17","10:36:00",37,35,16
"1034","2006-12-17","10:37:00",36,35,17
"1035","2006-12-17","10:38:00",37,36,16
"1036","2006-12-17","10:39:00",36,35,17
"1037","2006-12-17","10:40:00",36,35,16
"1038","2006-12-17","10:41:00",37,36,17
"1039","2006-12-17","10:42:00",36,35,16
"1040","2006-12-17","10:43:00",37,36,17
"1041","2006-12-17","10:44:00",36,35,17
"1042","2006-12-17","10:45:00",37,23,17
"1043","2006-12-17","10:46:00",38,27,16
"1044","2006-12-17","10:47:00",36,36,17
"1045","2006-12-17","10:48:00",25,35,17
"1046","2006-12-17","10:49:00",1,29,17
"1047","2006-12-17","10:50:00",2,21,16
"1048","2006-12-17","10:51:00",1,36,17
"1049","2006-12-17","10:52:00",1,36,17
"1050","2006-12-17","10:53:00",1,25,17
"1051","2006-12-17","10:54:00",1,26,18
"1052","2006-12-17","10:55:00",2,50,17
"1053","2006-12-17","10:56:00",1,71,17
"1054","2006-12-17","10:57:00",1,59,16
"1055","2006-12-17","10:58:00",1,62,17
"1056","2006-12-17","10:59:00",1,70,17
"1057","2006-12-17","11:00:00",1,40,17
"1058","2006-12-17","11:01:00",2,17,17
"1059","2006-12-17","11:02:00",1,29,17
"1060","2006-12-17","11:03:00",1,29,17
"1061","2006-12-17","11:04:00",1,34,17
"1062","2006-12-17","11:05:00",2,12,17
"1063","2006-12-17","11:06:00",1,28,17
"1064","2006-12-17","11:07:00",1,26,16
"1065","2006-12-17","11:08:00",1,12,17
"1066","2006-12-17","11:09:00",1,8,17
"1067","2006-12-17","11:10:00",1,20,17
"1068","2006-12-17","11:11:00",1,3,17
"1069","2006-12-17","11:12:00",1,4,17
"1070","2006-12-17","11:13:00",2,4,18
"1071","2006-12-17","11:14:00",1,4,17
"1072","2006-12-17","11:15:00",1,3,17
"1073","2006-12-17","11:16:00",1,4,17
"1074","2006-12-17","11:17:00",1,3,18
"1075","2006-12-17","11:18:00",2,3,17
"1076","2006-12-17","11:19:00",0,1,17
"1077","2006-12-17","11:20:00",1,0,17
"1078","2006-12-17","11:21:00",12,1,17
"1079","2006-12-17","11:22:00",37,1,17
"1080","2006-12-17","11:23:00",37,0,16
"1081","2006-12-17","11:24:00",37,1,17
"1082","2006-12-17","11:25:00",37,0,17
"1083","2006-12-17","11:26:00",37,0,17
"1084","2006-12-17","11:27:00",37,0,17
"1085","2006-12-17","11:28:00",37,1,17
"1086","2006-12-17","11:29:00",37,0,17
"1087","2006-12-17","11:30:00",37,1,17
"1088","2006-12-17","11:31:00",37,2,17
"1089","2006-12-17","11:32:00",37,5,17
"1090","2006-12-17","11:33:00",38,0,17
"1091","2006-12-17","11:34:00",37,1,17
"1092","2006-12-17","11:35:00",37,0,17
"1093","2006-12-17","11:36:00",11,0,17
"1094","2006-12-17","11:37:00",0,0,17
"1095","2006-12-17","11:38:00",0,0,18
"1096","2006-12-17","11:39:00",0,0,17
"1097","2006-12-17","11:40:00",0,0,17
"1098","2006-12-17","11:41:00",1,0,18
"1099","2006-12-17","11:42:00",0,1,17
"1100","2006-12-17","11:43:00",0,0,18
"1101","2006-12-17","11:44:00",0,0,18
"1102","2006-12-17","11:45:00",0,0,17
"1103","2006-12-17","11:46:00",0,0,18
"1104","2006-12-17","11:47:00",0,0,18
"1105","2006-12-17","11:48:00",0,1,17
"1106","2006-12-17","11:49:00",0,0,18
"1107","2006-12-17","11:50:00",0,0,17
"1108","2006-12-17","11:51:00",0,0,18
"1109","2006-12-17","11:52:00",0,0,17
"1110","2006-12-17","11:53:00",0,1,18
"1111","2006-12-17","11:54:00",0,0,17
"1112","2006-12-17","11:55:00",0,0,18
"1113","2006-12-17","11:56:00",0,0,17
"1114","2006-12-17","11:57:00",0,0,18
"1115","2006-12-17","11:58:00",0,0,17
"1116","2006-12-17","11:59:00",0,1,17
"1117","2006-12-17","12:00:00",0,0,18
"1118","2006-12-17","12:01:00",0,0,18
"1119","2006-12-17","12:02:00",0,0,17
"1120","2006-12-17","12:03:00",0,0,18
"1121","2006-12-17","12:04:00",0,0,17
"1122","2006-12-17","12:05:00",0,0,18
"1123","2006-12-17","12:06:00",0,0,17
"1124","2006-12-17","12:07:00",0,1,17
"1125","2006-12-17","12:08:00",0,0,17
"1126","2006-12-17","12:09:00",0,0,18
"1127","2006-12-17","12:10:00",0,0,17
"1128","2006-12-17","12:11:00",0,0,18
"1129","2006-12-17","12:12:00",0,0,17
"1130","2006-12-17","12:13:00",0,1,18
"1131","2006-12-17","12:14:00",0,0,17
"1132","2006-12-17","12:15:00",0,0,17
"1133","2006-12-17","12:16:00",0,0,18
"1134","2006-12-17","12:17:00",0,0,17
"1135","2006-12-17","12:18:00",0,0,18
"1136","2006-12-17","12:19:00",0,0,17
"1137","2006-12-17","12:20:00",0,0,17
"1138","2006-12-17","12:21:00",0,0,18
"1139","2006-12-17","12:22:00",0,0,17
"1140","2006-12-17","12:23:00",0,0,18
"1141","2006-12-17","12:24:00",0,0,17
"1142","2006-12-17","12:25:00",0,0,17
"1143","2006-12-17","12:26:00",0,0,18
"1144","2006-12-17","12:27:00",0,0,17
"1145","2006-12-17","12:28:00",0,0,17
"1146","2006-12-17","12:29:00",0,0,18
"1147","2006-12-17","12:30:00",0,0,17
"1148","2006-12-17","12:31:00",0,0,17
"1149","2006-12-17","12:32:00",0,0,17
"1150","2006-12-17","12:33:00",0,0,18
"1151","2006-12-17","12:34:00",0,0,17
"1152","2006-12-17","12:35:00",0,0,17
"1153","2006-12-17","12:36:00",0,0,17
"1154","2006-12-17","12:37:00",0,1,17
"1155","2006-12-17","12:38:00",0,2,18
"1156","2006-12-17","12:39:00",0,1,17
"1157","2006-12-17","12:40:00",0,1,17
"1158","2006-12-17","12:41:00",0,2,17
"1159","2006-12-17","12:42:00",0,1,17
"1160","2006-12-17","12:43:00",0,2,18
"1161","2006-12-17","12:44:00",0,1,17
"1162","2006-12-17","12:45:00",0,1,17
"1163","2006-12-17","12:46:00",0,2,17
"1164","2006-12-17","12:47:00",0,1,17
"1165","2006-12-17","12:48:00",0,1,18
"1166","2006-12-17","12:49:00",0,2,17
"1167","2006-12-17","12:50:00",0,1,17
"1168","2006-12-17","12:51:00",0,1,17
"1169","2006-12-17","12:52:00",0,2,17
"1170","2006-12-17","12:53:00",0,1,18
"1171","2006-12-17","12:54:00",0,1,17
"1172","2006-12-17","12:55:00",0,1,17
"1173","2006-12-17","12:56:00",0,2,18
"1174","2006-12-17","12:57:00",0,1,17
"1175","2006-12-17","12:58:00",0,1,17
"1176","2006-12-17","12:59:00",0,1,17
"1177","2006-12-17","13:00:00",0,1,18
"1178","2006-12-17","13:01:00",0,2,17
"1179","2006-12-17","13:02:00",0,0,17
"1180","2006-12-17","13:03:00",0,0,18
"1181","2006-12-17","13:04:00",0,0,17
"1182","2006-12-17","13:05:00",0,0,18
"1183","2006-12-17","13:06:00",0,0,17
"1184","2006-12-17","13:07:00",0,0,17
"1185","2006-12-17","13:08:00",0,0,18
"1186","2006-12-17","13:09:00",0,0,17
"1187","2006-12-17","13:10:00",0,0,17
"1188","2006-12-17","13:11:00",0,0,18
"1189","2006-12-17","13:12:00",0,0,17
"1190","2006-12-17","13:13:00",0,0,17
"1191","2006-12-17","13:14:00",0,0,18
"1192","2006-12-17","13:15:00",0,0,17
"1193","2006-12-17","13:16:00",0,0,18
"1194","2006-12-17","13:17:00",0,0,17
